date,product_id,product_name,category,units_sold,current_stock,reorder_threshold,price,stock_status,days_until_stockout
2024-07-12,ELEC015,Ring Video Doorbell,Smart Home,1,0,19,99.99,Low Stock,0
2024-07-13,ELEC001,iPhone 15 Pro,Smartphones,2,38,15,999.99,In Stock,19
2024-07-13,ELEC002,Samsung Galaxy S24,Smartphones,2,47,24,899.99,In Stock,23
2024-07-13,ELEC003,MacBook Air M2,Laptops,2,81,32,1199.99,In Stock,40
2024-07-13,ELEC004,Dell XPS 13,Laptops,2,57,15,999.99,In Stock,28
2024-07-13,ELEC005,iPad Air,Tablets,0,71,27,599.99,In Stock,999
2024-07-13,ELEC006,Samsung Galaxy Tab S9,Tablets,0,83,23,649.99,In Stock,999
2024-07-13,ELEC007,AirPods Pro,Audio,10,69,27,249.99,In Stock,6
2024-07-13,ELEC008,Sony WH-1000XM5,Audio,1,72,24,349.99,In Stock,72
2024-07-13,ELEC009,Apple Watch Series 9,Wearables,4,28,27,399.99,In Stock,7
2024-07-13,ELEC010,Samsung Galaxy Watch 6,Wearables,7,54,39,349.99,In Stock,7
2024-07-13,ELEC011,Nintendo Switch OLED,Gaming,13,11,19,349.99,Low Stock,0
2024-07-13,ELEC012,PlayStation 5,Gaming,0,34,35,499.99,Low Stock,999
2024-07-13,ELEC013,Canon EOS R7,Cameras,1,48,15,1499.99,In Stock,48
2024-07-13,ELEC014,DJI Mini 3 Pro,Drones,2,63,23,759.99,In Stock,31
2024-07-13,ELEC015,Ring Video Doorbell,Smart Home,7,0,19,99.99,Low Stock,0
2024-07-14,ELEC001,iPhone 15 Pro,Smartphones,3,35,15,999.99,In Stock,11
2024-07-14,ELEC002,Samsung Galaxy S24,Smartphones,3,44,24,899.99,In Stock,14
2024-07-14,ELEC003,MacBook Air M2,Laptops,2,79,32,1199.99,In Stock,39
2024-07-14,ELEC004,Dell XPS 13,Laptops,1,56,15,999.99,In Stock,56
2024-07-14,ELEC005,iPad Air,Tablets,3,68,27,599.99,In Stock,22
2024-07-14,ELEC006,Samsung Galaxy Tab S9,Tablets,2,81,23,649.99,In Stock,40
2024-07-14,ELEC007,AirPods Pro,Audio,0,69,27,249.99,In Stock,999
2024-07-14,ELEC008,Sony WH-1000XM5,Audio,3,69,24,349.99,In Stock,23
2024-07-14,ELEC009,Apple Watch Series 9,Wearables,8,20,27,399.99,Low Stock,2
2024-07-14,ELEC010,Samsung Galaxy Watch 6,Wearables,7,47,39,349.99,In Stock,6
2024-07-14,ELEC011,Nintendo Switch OLED,Gaming,0,11,19,349.99,Low Stock,999
2024-07-14,ELEC012,PlayStation 5,Gaming,0,34,35,499.99,Low Stock,999
2024-07-14,ELEC013,Canon EOS R7,Cameras,1,47,15,1499.99,In Stock,47
2024-07-14,ELEC014,DJI Mini 3 Pro,Drones,3,60,23,759.99,In Stock,20
2024-07-14,ELEC015,Ring Video Doorbell,Smart Home,5,0,19,99.99,Low Stock,0
2024-07-15,ELEC001,iPhone 15 Pro,Smartphones,4,31,15,999.99,In Stock,7
2024-07-15,ELEC002,Samsung Galaxy S24,Smartphones,4,40,24,899.99,In Stock,10
2024-07-15,ELEC003,MacBook Air M2,Laptops,2,77,32,1199.99,In Stock,38
2024-07-15,ELEC004,Dell XPS 13,Laptops,1,55,15,999.99,In Stock,55
2024-07-15,ELEC005,iPad Air,Tablets,0,68,27,599.99,In Stock,999
2024-07-15,ELEC006,Samsung Galaxy Tab S9,Tablets,1,80,23,649.99,In Stock,80
2024-07-15,ELEC007,AirPods Pro,Audio,11,58,27,249.99,In Stock,5
2024-07-15,ELEC008,Sony WH-1000XM5,Audio,4,65,24,349.99,In Stock,16
2024-07-15,ELEC009,Apple Watch Series 9,Wearables,4,16,27,399.99,Low Stock,4
2024-07-15,ELEC010,Samsung Galaxy Watch 6,Wearables,1,46,39,349.99,In Stock,46
2024-07-15,ELEC011,Nintendo Switch OLED,Gaming,8,3,19,349.99,Low Stock,0
2024-07-15,ELEC012,PlayStation 5,Gaming,1,33,35,499.99,Low Stock,33
2024-07-15,ELEC013,Canon EOS R7,Cameras,1,46,15,1499.99,In Stock,46
2024-07-15,ELEC014,DJI Mini 3 Pro,Drones,0,60,23,759.99,In Stock,999
2024-07-15,ELEC015,Ring Video Doorbell,Smart Home,3,0,19,99.99,Low Stock,0
2024-07-16,ELEC001,iPhone 15 Pro,Smartphones,1,30,15,999.99,In Stock,30
2024-07-16,ELEC002,Samsung Galaxy S24,Smartphones,2,38,24,899.99,In Stock,19
2024-07-16,ELEC003,MacBook Air M2,Laptops,1,76,32,1199.99,In Stock,76
2024-07-16,ELEC004,Dell XPS 13,Laptops,1,54,15,999.99,In Stock,54
2024-07-16,ELEC005,iPad Air,Tablets,3,65,27,599.99,In Stock,21
2024-07-16,ELEC006,Samsung Galaxy Tab S9,Tablets,0,80,23,649.99,In Stock,999
2024-07-16,ELEC007,AirPods Pro,Audio,2,56,27,249.99,In Stock,28
2024-07-16,ELEC008,Sony WH-1000XM5,Audio,2,63,24,349.99,In Stock,31
2024-07-16,ELEC009,Apple Watch Series 9,Wearables,0,16,27,399.99,Low Stock,999
2024-07-16,ELEC010,Samsung Galaxy Watch 6,Wearables,2,44,39,349.99,In Stock,22
2024-07-16,ELEC011,Nintendo Switch OLED,Gaming,5,0,19,349.99,Low Stock,0
2024-07-16,ELEC012,PlayStation 5,Gaming,2,31,35,499.99,Low Stock,15
2024-07-16,ELEC013,Canon EOS R7,Cameras,1,45,15,1499.99,In Stock,45
2024-07-16,ELEC014,DJI Mini 3 Pro,Drones,1,59,23,759.99,In Stock,59
2024-07-16,ELEC015,Ring Video Doorbell,Smart Home,5,0,19,99.99,Low Stock,0
2024-07-17,ELEC001,iPhone 15 Pro,Smartphones,4,26,15,999.99,In Stock,6
2024-07-17,ELEC002,Samsung Galaxy S24,Smartphones,0,38,24,899.99,In Stock,999
2024-07-17,ELEC003,MacBook Air M2,Laptops,1,75,32,1199.99,In Stock,75
2024-07-17,ELEC004,Dell XPS 13,Laptops,1,53,15,999.99,In Stock,53
2024-07-17,ELEC005,iPad Air,Tablets,1,64,27,599.99,In Stock,64
2024-07-17,ELEC006,Samsung Galaxy Tab S9,Tablets,2,78,23,649.99,In Stock,39
2024-07-17,ELEC007,AirPods Pro,Audio,6,50,27,249.99,In Stock,8
2024-07-17,ELEC008,Sony WH-1000XM5,Audio,1,62,24,349.99,In Stock,62
2024-07-17,ELEC009,Apple Watch Series 9,Wearables,0,90,27,399.99,In Stock,999
2024-07-17,ELEC010,Samsung Galaxy Watch 6,Wearables,7,114,39,349.99,In Stock,16
2024-07-17,ELEC011,Nintendo Switch OLED,Gaming,0,0,19,349.99,Low Stock,999
2024-07-17,ELEC012,PlayStation 5,Gaming,2,29,35,499.99,Low Stock,14
2024-07-17,ELEC013,Canon EOS R7,Cameras,1,44,15,1499.99,In Stock,44
2024-07-17,ELEC014,DJI Mini 3 Pro,Drones,1,58,23,759.99,In Stock,58
2024-07-17,ELEC015,Ring Video Doorbell,Smart Home,4,0,19,99.99,Low Stock,0
2024-07-18,ELEC001,iPhone 15 Pro,Smartphones,2,24,15,999.99,In Stock,12
2024-07-18,ELEC002,Samsung Galaxy S24,Smartphones,4,34,24,899.99,In Stock,8
2024-07-18,ELEC003,MacBook Air M2,Laptops,2,73,32,1199.99,In Stock,36
2024-07-18,ELEC004,Dell XPS 13,Laptops,1,52,15,999.99,In Stock,52
2024-07-18,ELEC005,iPad Air,Tablets,4,60,27,599.99,In Stock,15
2024-07-18,ELEC006,Samsung Galaxy Tab S9,Tablets,4,74,23,649.99,In Stock,18
2024-07-18,ELEC007,AirPods Pro,Audio,10,40,27,249.99,In Stock,4
2024-07-18,ELEC008,Sony WH-1000XM5,Audio,1,61,24,349.99,In Stock,61
2024-07-18,ELEC009,Apple Watch Series 9,Wearables,3,87,27,399.99,In Stock,29
2024-07-18,ELEC010,Samsung Galaxy Watch 6,Wearables,3,111,39,349.99,In Stock,37
2024-07-18,ELEC011,Nintendo Switch OLED,Gaming,1,0,19,349.99,Low Stock,0
2024-07-18,ELEC012,PlayStation 5,Gaming,9,20,35,499.99,Low Stock,2
2024-07-18,ELEC013,Canon EOS R7,Cameras,0,44,15,1499.99,In Stock,999
2024-07-18,ELEC014,DJI Mini 3 Pro,Drones,1,57,23,759.99,In Stock,57
2024-07-18,ELEC015,Ring Video Doorbell,Smart Home,7,53,19,99.99,In Stock,7
2024-07-19,ELEC001,iPhone 15 Pro,Smartphones,3,21,15,999.99,In Stock,7
2024-07-19,ELEC002,Samsung Galaxy S24,Smartphones,2,32,24,899.99,In Stock,16
2024-07-19,ELEC003,MacBook Air M2,Laptops,1,72,32,1199.99,In Stock,72
2024-07-19,ELEC004,Dell XPS 13,Laptops,1,51,15,999.99,In Stock,51
2024-07-19,ELEC005,iPad Air,Tablets,1,59,27,599.99,In Stock,59
2024-07-19,ELEC006,Samsung Galaxy Tab S9,Tablets,2,72,23,649.99,In Stock,36
2024-07-19,ELEC007,AirPods Pro,Audio,7,33,27,249.99,In Stock,4
2024-07-19,ELEC008,Sony WH-1000XM5,Audio,2,59,24,349.99,In Stock,29
2024-07-19,ELEC009,Apple Watch Series 9,Wearables,6,81,27,399.99,In Stock,13
2024-07-19,ELEC010,Samsung Galaxy Watch 6,Wearables,0,111,39,349.99,In Stock,999
2024-07-19,ELEC011,Nintendo Switch OLED,Gaming,5,0,19,349.99,Low Stock,0
2024-07-19,ELEC012,PlayStation 5,Gaming,5,47,35,499.99,In Stock,9
2024-07-19,ELEC013,Canon EOS R7,Cameras,0,44,15,1499.99,In Stock,999
2024-07-19,ELEC014,DJI Mini 3 Pro,Drones,2,55,23,759.99,In Stock,27
2024-07-19,ELEC015,Ring Video Doorbell,Smart Home,1,52,19,99.99,In Stock,52
2024-07-20,ELEC001,iPhone 15 Pro,Smartphones,3,18,15,999.99,In Stock,6
2024-07-20,ELEC002,Samsung Galaxy S24,Smartphones,2,30,24,899.99,In Stock,15
2024-07-20,ELEC003,MacBook Air M2,Laptops,2,70,32,1199.99,In Stock,35
2024-07-20,ELEC004,Dell XPS 13,Laptops,1,50,15,999.99,In Stock,50
2024-07-20,ELEC005,iPad Air,Tablets,3,56,27,599.99,In Stock,18
2024-07-20,ELEC006,Samsung Galaxy Tab S9,Tablets,6,66,23,649.99,In Stock,11
2024-07-20,ELEC007,AirPods Pro,Audio,3,30,27,249.99,In Stock,10
2024-07-20,ELEC008,Sony WH-1000XM5,Audio,2,57,24,349.99,In Stock,28
2024-07-20,ELEC009,Apple Watch Series 9,Wearables,0,81,27,399.99,In Stock,999
2024-07-20,ELEC010,Samsung Galaxy Watch 6,Wearables,3,108,39,349.99,In Stock,36
2024-07-20,ELEC011,Nintendo Switch OLED,Gaming,1,0,19,349.99,Low Stock,0
2024-07-20,ELEC012,PlayStation 5,Gaming,5,42,35,499.99,In Stock,8
2024-07-20,ELEC013,Canon EOS R7,Cameras,0,44,15,1499.99,In Stock,999
2024-07-20,ELEC014,DJI Mini 3 Pro,Drones,2,53,23,759.99,In Stock,26
2024-07-20,ELEC015,Ring Video Doorbell,Smart Home,3,49,19,99.99,In Stock,16
2024-07-21,ELEC001,iPhone 15 Pro,Smartphones,4,14,15,999.99,Low Stock,3
2024-07-21,ELEC002,Samsung Galaxy S24,Smartphones,3,27,24,899.99,In Stock,9
2024-07-21,ELEC003,MacBook Air M2,Laptops,2,68,32,1199.99,In Stock,34
2024-07-21,ELEC004,Dell XPS 13,Laptops,2,48,15,999.99,In Stock,24
2024-07-21,ELEC005,iPad Air,Tablets,2,54,27,599.99,In Stock,27
2024-07-21,ELEC006,Samsung Galaxy Tab S9,Tablets,1,65,23,649.99,In Stock,65
2024-07-21,ELEC007,AirPods Pro,Audio,5,25,27,249.99,Low Stock,5
2024-07-21,ELEC008,Sony WH-1000XM5,Audio,2,55,24,349.99,In Stock,27
2024-07-21,ELEC009,Apple Watch Series 9,Wearables,3,78,27,399.99,In Stock,26
2024-07-21,ELEC010,Samsung Galaxy Watch 6,Wearables,3,105,39,349.99,In Stock,35
2024-07-21,ELEC011,Nintendo Switch OLED,Gaming,4,57,19,349.99,In Stock,14
2024-07-21,ELEC012,PlayStation 5,Gaming,9,33,35,499.99,Low Stock,3
2024-07-21,ELEC013,Canon EOS R7,Cameras,0,44,15,1499.99,In Stock,999
2024-07-21,ELEC014,DJI Mini 3 Pro,Drones,2,51,23,759.99,In Stock,25
2024-07-21,ELEC015,Ring Video Doorbell,Smart Home,4,45,19,99.99,In Stock,11
2024-07-22,ELEC001,iPhone 15 Pro,Smartphones,1,13,15,999.99,Low Stock,13
2024-07-22,ELEC002,Samsung Galaxy S24,Smartphones,0,27,24,899.99,In Stock,999
2024-07-22,ELEC003,MacBook Air M2,Laptops,1,67,32,1199.99,In Stock,67
2024-07-22,ELEC004,Dell XPS 13,Laptops,1,47,15,999.99,In Stock,47
2024-07-22,ELEC005,iPad Air,Tablets,2,52,27,599.99,In Stock,26
2024-07-22,ELEC006,Samsung Galaxy Tab S9,Tablets,1,64,23,649.99,In Stock,64
2024-07-22,ELEC007,AirPods Pro,Audio,0,55,27,249.99,In Stock,999
2024-07-22,ELEC008,Sony WH-1000XM5,Audio,1,54,24,349.99,In Stock,54
2024-07-22,ELEC009,Apple Watch Series 9,Wearables,7,71,27,399.99,In Stock,10
2024-07-22,ELEC010,Samsung Galaxy Watch 6,Wearables,1,104,39,349.99,In Stock,104
2024-07-22,ELEC011,Nintendo Switch OLED,Gaming,6,51,19,349.99,In Stock,8
2024-07-22,ELEC012,PlayStation 5,Gaming,9,24,35,499.99,Low Stock,2
2024-07-22,ELEC013,Canon EOS R7,Cameras,1,43,15,1499.99,In Stock,43
2024-07-22,ELEC014,DJI Mini 3 Pro,Drones,2,49,23,759.99,In Stock,24
2024-07-22,ELEC015,Ring Video Doorbell,Smart Home,0,45,19,99.99,In Stock,999
2024-07-23,ELEC001,iPhone 15 Pro,Smartphones,2,11,15,999.99,Low Stock,5
2024-07-23,ELEC002,Samsung Galaxy S24,Smartphones,2,25,24,899.99,In Stock,12
2024-07-23,ELEC003,MacBook Air M2,Laptops,1,66,32,1199.99,In Stock,66
2024-07-23,ELEC004,Dell XPS 13,Laptops,1,46,15,999.99,In Stock,46
2024-07-23,ELEC005,iPad Air,Tablets,2,50,27,599.99,In Stock,25
2024-07-23,ELEC006,Samsung Galaxy Tab S9,Tablets,2,62,23,649.99,In Stock,31
2024-07-23,ELEC007,AirPods Pro,Audio,4,51,27,249.99,In Stock,12
2024-07-23,ELEC008,Sony WH-1000XM5,Audio,1,53,24,349.99,In Stock,53
2024-07-23,ELEC009,Apple Watch Series 9,Wearables,3,68,27,399.99,In Stock,22
2024-07-23,ELEC010,Samsung Galaxy Watch 6,Wearables,1,103,39,349.99,In Stock,103
2024-07-23,ELEC011,Nintendo Switch OLED,Gaming,5,46,19,349.99,In Stock,9
2024-07-23,ELEC012,PlayStation 5,Gaming,2,22,35,499.99,Low Stock,11
2024-07-23,ELEC013,Canon EOS R7,Cameras,0,43,15,1499.99,In Stock,999
2024-07-23,ELEC014,DJI Mini 3 Pro,Drones,3,46,23,759.99,In Stock,15
2024-07-23,ELEC015,Ring Video Doorbell,Smart Home,1,44,19,99.99,In Stock,44
2024-07-24,ELEC001,iPhone 15 Pro,Smartphones,2,9,15,999.99,Low Stock,4
2024-07-24,ELEC002,Samsung Galaxy S24,Smartphones,0,25,24,899.99,In Stock,999
2024-07-24,ELEC003,MacBook Air M2,Laptops,1,65,32,1199.99,In Stock,65
2024-07-24,ELEC004,Dell XPS 13,Laptops,1,45,15,999.99,In Stock,45
2024-07-24,ELEC005,iPad Air,Tablets,6,44,27,599.99,In Stock,7
2024-07-24,ELEC006,Samsung Galaxy Tab S9,Tablets,2,60,23,649.99,In Stock,30
2024-07-24,ELEC007,AirPods Pro,Audio,0,51,27,249.99,In Stock,999
2024-07-24,ELEC008,Sony WH-1000XM5,Audio,3,50,24,349.99,In Stock,16
2024-07-24,ELEC009,Apple Watch Series 9,Wearables,3,65,27,399.99,In Stock,21
2024-07-24,ELEC010,Samsung Galaxy Watch 6,Wearables,1,102,39,349.99,In Stock,102
2024-07-24,ELEC011,Nintendo Switch OLED,Gaming,0,46,19,349.99,In Stock,999
2024-07-24,ELEC012,PlayStation 5,Gaming,6,16,35,499.99,Low Stock,2
2024-07-24,ELEC013,Canon EOS R7,Cameras,1,42,15,1499.99,In Stock,42
2024-07-24,ELEC014,DJI Mini 3 Pro,Drones,2,44,23,759.99,In Stock,22
2024-07-24,ELEC015,Ring Video Doorbell,Smart Home,4,40,19,99.99,In Stock,10
2024-07-25,ELEC001,iPhone 15 Pro,Smartphones,3,6,15,999.99,Low Stock,2
2024-07-25,ELEC002,Samsung Galaxy S24,Smartphones,2,23,24,899.99,Low Stock,11
2024-07-25,ELEC003,MacBook Air M2,Laptops,2,63,32,1199.99,In Stock,31
2024-07-25,ELEC004,Dell XPS 13,Laptops,1,44,15,999.99,In Stock,44
2024-07-25,ELEC005,iPad Air,Tablets,3,41,27,599.99,In Stock,13
2024-07-25,ELEC006,Samsung Galaxy Tab S9,Tablets,0,60,23,649.99,In Stock,999
2024-07-25,ELEC007,AirPods Pro,Audio,8,43,27,249.99,In Stock,5
2024-07-25,ELEC008,Sony WH-1000XM5,Audio,4,46,24,349.99,In Stock,11
2024-07-25,ELEC009,Apple Watch Series 9,Wearables,8,57,27,399.99,In Stock,7
2024-07-25,ELEC010,Samsung Galaxy Watch 6,Wearables,6,96,39,349.99,In Stock,16
2024-07-25,ELEC011,Nintendo Switch OLED,Gaming,13,33,19,349.99,In Stock,2
2024-07-25,ELEC012,PlayStation 5,Gaming,3,13,35,499.99,Low Stock,4
2024-07-25,ELEC013,Canon EOS R7,Cameras,1,41,15,1499.99,In Stock,41
2024-07-25,ELEC014,DJI Mini 3 Pro,Drones,2,42,23,759.99,In Stock,21
2024-07-25,ELEC015,Ring Video Doorbell,Smart Home,9,31,19,99.99,In Stock,3
2024-07-26,ELEC001,iPhone 15 Pro,Smartphones,2,4,15,999.99,Low Stock,2
2024-07-26,ELEC002,Samsung Galaxy S24,Smartphones,4,19,24,899.99,Low Stock,4
2024-07-26,ELEC003,MacBook Air M2,Laptops,2,61,32,1199.99,In Stock,30
2024-07-26,ELEC004,Dell XPS 13,Laptops,1,43,15,999.99,In Stock,43
2024-07-26,ELEC005,iPad Air,Tablets,5,36,27,599.99,In Stock,7
2024-07-26,ELEC006,Samsung Galaxy Tab S9,Tablets,2,58,23,649.99,In Stock,29
2024-07-26,ELEC007,AirPods Pro,Audio,4,39,27,249.99,In Stock,9
2024-07-26,ELEC008,Sony WH-1000XM5,Audio,3,43,24,349.99,In Stock,14
2024-07-26,ELEC009,Apple Watch Series 9,Wearables,1,56,27,399.99,In Stock,56
2024-07-26,ELEC010,Samsung Galaxy Watch 6,Wearables,2,94,39,349.99,In Stock,47
2024-07-26,ELEC011,Nintendo Switch OLED,Gaming,0,33,19,349.99,In Stock,999
2024-07-26,ELEC012,PlayStation 5,Gaming,0,79,35,499.99,In Stock,999
2024-07-26,ELEC013,Canon EOS R7,Cameras,0,41,15,1499.99,In Stock,999
2024-07-26,ELEC014,DJI Mini 3 Pro,Drones,0,42,23,759.99,In Stock,999
2024-07-26,ELEC015,Ring Video Doorbell,Smart Home,1,30,19,99.99,In Stock,30
2024-07-27,ELEC001,iPhone 15 Pro,Smartphones,4,0,15,999.99,Low Stock,0
2024-07-27,ELEC002,Samsung Galaxy S24,Smartphones,2,17,24,899.99,Low Stock,8
2024-07-27,ELEC003,MacBook Air M2,Laptops,2,59,32,1199.99,In Stock,29
2024-07-27,ELEC004,Dell XPS 13,Laptops,1,42,15,999.99,In Stock,42
2024-07-27,ELEC005,iPad Air,Tablets,1,35,27,599.99,In Stock,35
2024-07-27,ELEC006,Samsung Galaxy Tab S9,Tablets,6,52,23,649.99,In Stock,8
2024-07-27,ELEC007,AirPods Pro,Audio,21,18,27,249.99,Low Stock,0
2024-07-27,ELEC008,Sony WH-1000XM5,Audio,3,40,24,349.99,In Stock,13
2024-07-27,ELEC009,Apple Watch Series 9,Wearables,7,49,27,399.99,In Stock,7
2024-07-27,ELEC010,Samsung Galaxy Watch 6,Wearables,5,89,39,349.99,In Stock,17
2024-07-27,ELEC011,Nintendo Switch OLED,Gaming,25,8,19,349.99,Low Stock,0
2024-07-27,ELEC012,PlayStation 5,Gaming,9,70,35,499.99,In Stock,7
2024-07-27,ELEC013,Canon EOS R7,Cameras,1,40,15,1499.99,In Stock,40
2024-07-27,ELEC014,DJI Mini 3 Pro,Drones,5,37,23,759.99,In Stock,7
2024-07-27,ELEC015,Ring Video Doorbell,Smart Home,7,23,19,99.99,In Stock,3
2024-07-28,ELEC001,iPhone 15 Pro,Smartphones,5,0,15,999.99,Low Stock,0
2024-07-28,ELEC002,Samsung Galaxy S24,Smartphones,5,12,24,899.99,Low Stock,2
2024-07-28,ELEC003,MacBook Air M2,Laptops,4,55,32,1199.99,In Stock,13
2024-07-28,ELEC004,Dell XPS 13,Laptops,2,40,15,999.99,In Stock,20
2024-07-28,ELEC005,iPad Air,Tablets,7,28,27,599.99,In Stock,4
2024-07-28,ELEC006,Samsung Galaxy Tab S9,Tablets,5,47,23,649.99,In Stock,9
2024-07-28,ELEC007,AirPods Pro,Audio,6,12,27,249.99,Low Stock,2
2024-07-28,ELEC008,Sony WH-1000XM5,Audio,4,36,24,349.99,In Stock,9
2024-07-28,ELEC009,Apple Watch Series 9,Wearables,7,42,27,399.99,In Stock,6
2024-07-28,ELEC010,Samsung Galaxy Watch 6,Wearables,0,89,39,349.99,In Stock,999
2024-07-28,ELEC011,Nintendo Switch OLED,Gaming,6,45,19,349.99,In Stock,7
2024-07-28,ELEC012,PlayStation 5,Gaming,8,62,35,499.99,In Stock,7
2024-07-28,ELEC013,Canon EOS R7,Cameras,1,39,15,1499.99,In Stock,39
2024-07-28,ELEC014,DJI Mini 3 Pro,Drones,2,35,23,759.99,In Stock,17
2024-07-28,ELEC015,Ring Video Doorbell,Smart Home,7,16,19,99.99,Low Stock,2
2024-07-29,ELEC001,iPhone 15 Pro,Smartphones,3,0,15,999.99,Low Stock,0
2024-07-29,ELEC002,Samsung Galaxy S24,Smartphones,2,55,24,899.99,In Stock,27
2024-07-29,ELEC003,MacBook Air M2,Laptops,1,54,32,1199.99,In Stock,54
2024-07-29,ELEC004,Dell XPS 13,Laptops,1,39,15,999.99,In Stock,39
2024-07-29,ELEC005,iPad Air,Tablets,3,25,27,599.99,Low Stock,8
2024-07-29,ELEC006,Samsung Galaxy Tab S9,Tablets,4,43,23,649.99,In Stock,10
2024-07-29,ELEC007,AirPods Pro,Audio,12,0,27,249.99,Low Stock,0
2024-07-29,ELEC008,Sony WH-1000XM5,Audio,2,34,24,349.99,In Stock,17
2024-07-29,ELEC009,Apple Watch Series 9,Wearables,5,37,27,399.99,In Stock,7
2024-07-29,ELEC010,Samsung Galaxy Watch 6,Wearables,7,82,39,349.99,In Stock,11
2024-07-29,ELEC011,Nintendo Switch OLED,Gaming,6,39,19,349.99,In Stock,6
2024-07-29,ELEC012,PlayStation 5,Gaming,7,55,35,499.99,In Stock,7
2024-07-29,ELEC013,Canon EOS R7,Cameras,1,38,15,1499.99,In Stock,38
2024-07-29,ELEC014,DJI Mini 3 Pro,Drones,0,35,23,759.99,In Stock,999
2024-07-29,ELEC015,Ring Video Doorbell,Smart Home,2,14,19,99.99,Low Stock,7
2024-07-30,ELEC001,iPhone 15 Pro,Smartphones,4,0,15,999.99,Low Stock,0
2024-07-30,ELEC002,Samsung Galaxy S24,Smartphones,1,54,24,899.99,In Stock,54
2024-07-30,ELEC003,MacBook Air M2,Laptops,0,54,32,1199.99,In Stock,999
2024-07-30,ELEC004,Dell XPS 13,Laptops,1,38,15,999.99,In Stock,38
2024-07-30,ELEC005,iPad Air,Tablets,1,24,27,599.99,Low Stock,24
2024-07-30,ELEC006,Samsung Galaxy Tab S9,Tablets,3,40,23,649.99,In Stock,13
2024-07-30,ELEC007,AirPods Pro,Audio,2,0,27,249.99,Low Stock,0
2024-07-30,ELEC008,Sony WH-1000XM5,Audio,1,33,24,349.99,In Stock,33
2024-07-30,ELEC009,Apple Watch Series 9,Wearables,2,35,27,399.99,In Stock,17
2024-07-30,ELEC010,Samsung Galaxy Watch 6,Wearables,3,79,39,349.99,In Stock,26
2024-07-30,ELEC011,Nintendo Switch OLED,Gaming,4,35,19,349.99,In Stock,8
2024-07-30,ELEC012,PlayStation 5,Gaming,1,54,35,499.99,In Stock,54
2024-07-30,ELEC013,Canon EOS R7,Cameras,1,37,15,1499.99,In Stock,37
2024-07-30,ELEC014,DJI Mini 3 Pro,Drones,2,33,23,759.99,In Stock,16
2024-07-30,ELEC015,Ring Video Doorbell,Smart Home,3,11,19,99.99,Low Stock,3
2024-07-31,ELEC001,iPhone 15 Pro,Smartphones,3,0,15,999.99,Low Stock,0
2024-07-31,ELEC002,Samsung Galaxy S24,Smartphones,4,50,24,899.99,In Stock,12
2024-07-31,ELEC003,MacBook Air M2,Laptops,1,53,32,1199.99,In Stock,53
2024-07-31,ELEC004,Dell XPS 13,Laptops,1,37,15,999.99,In Stock,37
2024-07-31,ELEC005,iPad Air,Tablets,5,19,27,599.99,Low Stock,3
2024-07-31,ELEC006,Samsung Galaxy Tab S9,Tablets,2,38,23,649.99,In Stock,19
2024-07-31,ELEC007,AirPods Pro,Audio,0,59,27,249.99,In Stock,999
2024-07-31,ELEC008,Sony WH-1000XM5,Audio,0,33,24,349.99,In Stock,999
2024-07-31,ELEC009,Apple Watch Series 9,Wearables,8,27,27,399.99,Low Stock,3
2024-07-31,ELEC010,Samsung Galaxy Watch 6,Wearables,8,71,39,349.99,In Stock,8
2024-07-31,ELEC011,Nintendo Switch OLED,Gaming,5,30,19,349.99,In Stock,6
2024-07-31,ELEC012,PlayStation 5,Gaming,4,50,35,499.99,In Stock,12
2024-07-31,ELEC013,Canon EOS R7,Cameras,0,37,15,1499.99,In Stock,999
2024-07-31,ELEC014,DJI Mini 3 Pro,Drones,1,32,23,759.99,In Stock,32
2024-07-31,ELEC015,Ring Video Doorbell,Smart Home,4,7,19,99.99,Low Stock,1
2024-08-01,ELEC001,iPhone 15 Pro,Smartphones,5,0,15,999.99,Low Stock,0
2024-08-01,ELEC002,Samsung Galaxy S24,Smartphones,7,43,24,899.99,In Stock,6
2024-08-01,ELEC003,MacBook Air M2,Laptops,2,51,32,1199.99,In Stock,25
2024-08-01,ELEC004,Dell XPS 13,Laptops,2,35,15,999.99,In Stock,17
2024-08-01,ELEC005,iPad Air,Tablets,5,14,27,599.99,Low Stock,2
2024-08-01,ELEC006,Samsung Galaxy Tab S9,Tablets,3,35,23,649.99,In Stock,11
2024-08-01,ELEC007,AirPods Pro,Audio,7,52,27,249.99,In Stock,7
2024-08-01,ELEC008,Sony WH-1000XM5,Audio,2,31,24,349.99,In Stock,15
2024-08-01,ELEC009,Apple Watch Series 9,Wearables,0,27,27,399.99,Low Stock,999
2024-08-01,ELEC010,Samsung Galaxy Watch 6,Wearables,6,65,39,349.99,In Stock,10
2024-08-01,ELEC011,Nintendo Switch OLED,Gaming,4,26,19,349.99,In Stock,6
2024-08-01,ELEC012,PlayStation 5,Gaming,4,46,35,499.99,In Stock,11
2024-08-01,ELEC013,Canon EOS R7,Cameras,1,36,15,1499.99,In Stock,36
2024-08-01,ELEC014,DJI Mini 3 Pro,Drones,3,29,23,759.99,In Stock,9
2024-08-01,ELEC015,Ring Video Doorbell,Smart Home,7,0,19,99.99,Low Stock,0
2024-08-02,ELEC001,iPhone 15 Pro,Smartphones,6,61,15,999.99,In Stock,10
